Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2016-10-20 00:00:00-04:00,0.10936296022755143,0.2076150277556268,0.013193472749702787,0.012996893888670927,0.029255765906627706,0.10681270011572952,-0.4064222369205017,-0.3209974797137817
2016-10-21 00:00:00-04:00,0.13061201699821434,0.20683209531240276,0.012325781470374832,0.013000124569073426,0.021179665288050264,0.10015365058286285,-0.4182322204804573,-0.34598011022137165
2016-10-24 00:00:00-04:00,0.11580074220403214,0.21258164038917537,0.011877254242590526,0.013018359651702671,0.02671598245369511,0.1076657637651195,-0.3986142837762262,-0.33459940018295287
2016-10-25 00:00:00-04:00,0.09541444007961686,0.2471473492649947,0.011261901472570616,0.012745972221613245,0.028868996984749984,0.11059179938726071,0.24452679977234482,0.366054266881908
2016-10-26 00:00:00-04:00,0.03417740177248629,0.22204186894005784,0.010470633201087341,0.01300669171989293,0.004612111862982937,0.08323549503748096,0.7787232699677449,0.858506265772468
2016-10-27 00:00:00-04:00,-0.009431757588168499,0.20008510349089415,0.008619681755955316,0.013049749799359849,-0.004720817372587005,0.07070529919921453,-0.021830004118868596,-0.02843848733902532
2016-10-28 00:00:00-04:00,-0.01044192869563454,0.19660935891228148,0.008643320023636583,0.013067852499474045,-0.010984229287421265,0.061536019182959034,0.11579503064221841,0.06145301515095869
2016-10-31 00:00:00-04:00,-0.00035224649771148364,0.18787783624570586,0.008378919073441411,0.01306755289816441,-0.012538363191003321,0.057885270351532014,-0.20532880944001786,-0.25798653891229373
2016-11-01 00:00:00-04:00,-0.018314613807090874,0.20014960985986208,0.00900574975655813,0.012848773022753958,-0.029782034233828303,0.036789370891396,0.30604634529754904,0.2431026279294477
2016-11-02 00:00:00-04:00,-0.017261260076462337,0.21897515798779854,0.009009524337099712,0.012726158146219827,-0.02835952440270162,0.035574194275219684,-0.14920756628305398,-0.19201258074081695
2016-11-03 00:00:00-04:00,-0.03687051059289059,0.18593788298975378,0.008991876047661279,0.012703451487292535,-0.03759372783196213,0.022649112885308353,-0.18785537320669965,-0.22861042190335068
2016-11-04 00:00:00-04:00,-0.029378500162473897,0.16516325174296398,0.008640208203239057,0.012735554735149571,-0.045350442493934384,0.01181572704452849,-0.04943911246048449,-0.11517927922944626
2016-11-07 00:00:00-05:00,-0.01685949720128055,0.16713471120105372,0.009078059937482839,0.012753350593839176,-0.031043030442513664,0.02473784393786005,0.0009058156644630166,-0.06476349996366482
2016-11-08 00:00:00-05:00,-0.012908246050729266,0.17045497836057644,0.009144094483220476,0.012760001547751912,-0.024924576544437804,0.02905403262870654,-0.2541474521168704,-0.30294070085613756
2016-11-09 00:00:00-05:00,-0.021945568612801947,0.17962971162610497,0.009020170732974873,0.012709466999056477,-0.025795526291971793,0.0256034719700855,0.7662872907629614,0.6837924720141231
2016-11-10 00:00:00-05:00,-0.03419994265194626,0.14027381084146961,0.009952538430011728,0.013084245845648988,-0.05188449941422746,-0.004334631404187328,0.6700368764673419,0.612344739733929
2016-11-11 00:00:00-05:00,-0.035942562841196235,0.14214186039586152,0.00990208839371131,0.013089277668783447,-0.04512364666804458,0.00019149903507753585,0.00020173606283058199,-0.03916645720078049
2016-11-14 00:00:00-05:00,-0.055698961522567036,0.10496856784821063,0.010810447368429787,0.013369657377355815,-0.0673698297787041,-0.02590102260939131,0.45718315225144335,0.4301592146082951
2016-11-15 00:00:00-05:00,-0.04725723230469003,0.11613900986855397,0.01110586589328887,0.013428502871938641,-0.05353947260054526,-0.014125227482616465,-0.08349191818517687,-0.10069590185554933
2016-11-16 00:00:00-05:00,-0.02207250874074651,0.14097293425755875,0.012259310691797625,0.013692931814756304,-0.02737982733868971,0.010977896281589627,0.6142810163921473,0.6226293155418812
2016-11-17 00:00:00-05:00,-0.029638112977214415,0.14703401825715878,0.012163923979812878,0.013673013689355031,-0.026769966729522143,0.009157851498640346,-0.24112367086101105,-0.2384054496909146
2016-11-18 00:00:00-05:00,-0.030114941201886958,0.12586657357854447,0.012160875027779716,0.013534702794646173,-0.024813146708102196,0.008901360002706804,-0.2221364685726961,-0.21391592547461347
2016-11-21 00:00:00-05:00,-0.03228220583823338,0.143065725377157,0.012048861039647826,0.013611123307584632,-0.008925085717286452,0.022753243184040928,-0.19414640952186013,-0.19059114068021576
2016-11-22 00:00:00-05:00,-0.03375751698437568,0.1317511965898761,0.012038193628198387,0.013577170227701479,-0.007157626521150262,0.022040999820509333,-0.2590991515400539,-0.27950743842564096
2016-11-23 00:00:00-05:00,-0.04720385391151094,0.12553069950950024,0.011907583928367731,0.013594380498459959,-0.01060533162377586,0.015550823333405628,-0.2097771152185557,-0.23982491412146123
2016-11-25 00:00:00-05:00,-0.03945998422529562,0.13017915246651057,0.01196353339924973,0.013599639963326889,-0.004268208538025453,0.019332251677458556,-0.6616437604926435,-0.680467095564634
2016-11-28 00:00:00-05:00,-0.046647752454294755,0.1339669758198221,0.01189411896702863,0.013585572866322497,-0.004614586127196452,0.01596931756353759,-0.191489260489471,-0.24152265691750396
