Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2023-01-27 00:00:00-05:00,0.2629212464943125,0.025131671277178746,0.022853306281107186,0.03999107998046515,0.1775813594423341,0.23002839455499768,0.28879866349634153,-0.10797730653877502
2023-01-30 00:00:00-05:00,0.20947448648424394,0.006639749059066169,0.023912992483858222,0.04010581492839973,0.1337919664090763,0.19198747535829375,0.021127504284423004,-0.30171369793713254
2023-01-31 00:00:00-05:00,0.2825656447457392,0.04819880075148353,0.021871721852522685,0.040012904941757084,0.13891156504655222,0.2067245484061162,0.09297135315152705,-0.25508696863364666
2023-02-01 00:00:00-05:00,0.28208988876028007,0.07211877025148783,0.02185999603873033,0.040108657011761716,0.16067414166878669,0.2391925439977678,1.0673727566567206,0.3812617265825349
2023-02-02 00:00:00-05:00,0.6489343602793254,0.344419836409934,0.04516281663600878,0.04687889366431953,0.40454222974224496,0.5210916307993794,3.8623569210267723,2.615741902253584
2023-02-03 00:00:00-05:00,0.5930478636266145,0.3678227687538709,0.04547002159166016,0.046778209947309496,0.3643776938798038,0.49632184670938284,1.3597950309852957,0.8230982056934559
2023-02-06 00:00:00-05:00,0.5536077563488622,0.3843756143118324,0.04558454046812651,0.04674054210277598,0.3392905513572013,0.4857110082578704,0.27633878155599056,0.005273506715934184
2023-02-07 00:00:00-05:00,0.6360994730437151,0.3531527888125181,0.04508543243498729,0.04652772545017742,0.35508909596330573,0.5233485764931507,0.38197214590645756,0.10983938448990305
2023-02-08 00:00:00-05:00,0.5539647208341718,0.34469600203288375,0.04638327958692209,0.04659188177236986,0.2774803457925963,0.4522079161777681,0.042097881207110444,-0.1474527715185202
2023-02-09 00:00:00-05:00,0.5222450235062723,0.31132102952309193,0.046911155409096975,0.04672240013558413,0.22179345492341573,0.4033710490370459,0.0544096171022892,-0.1252471908576579
2023-02-10 00:00:00-05:00,0.5062271286389262,0.25640293382647616,0.04714678255585977,0.04676026070209216,0.1800937538195011,0.36936911372253123,-0.06254188385519333,-0.21327010574961625
2023-02-13 00:00:00-05:00,0.49201725526061924,0.2790846155811013,0.0469981701632609,0.04683674443906343,0.19983680456532582,0.4060772983284242,-0.12522844803618105,-0.25901440779150564
2023-02-14 00:00:00-05:00,0.4914410742686426,0.291408781010734,0.047002113541172647,0.04681751240865088,0.18455618938719853,0.40152691411684893,-0.33451090698521824,-0.4333794822252025
